"hotel_id","property_name","neighborhood","category","total_rooms","month","days_in_month","avg_adr","occupancy_pct","avg_revpar","total_rooms_sold","gross_revenue"
2400,"Astor Victoria","Pimlico","Hostel",186,"2024-03-01",1,22.62,64.5,14.59,120.00,2714.36
2400,"Astor Victoria","Pimlico","Hostel",186,"2024-04-01",30,27.15,68.9,19.16,3847.00,106893.26
2400,"Astor Victoria","Pimlico","Hostel",186,"2024-05-01",31,29.65,81.8,24.58,4716.00,141736.67
2400,"Astor Victoria","Pimlico","Hostel",186,"2024-06-01",30,31.04,79.6,25.01,4440.00,139568.06
2400,"Astor Victoria","Pimlico","Hostel",186,"2024-07-01",31,30.91,70.6,22.49,4070.00,129701.10
2400,"Astor Victoria","Pimlico","Hostel",186,"2024-08-01",31,27.72,70.3,19.90,4055.00,114745.19
2400,"Astor Victoria","Pimlico","Hostel",186,"2024-09-01",30,27.26,75.1,20.94,4192.00,116867.66
2400,"Astor Victoria","Pimlico","Hostel",186,"2024-10-01",31,29.17,80.0,23.57,4611.00,135930.88
2400,"Astor Victoria","Pimlico","Hostel",186,"2024-11-01",30,28.67,68.2,20.62,3804.00,115086.60
2400,"Astor Victoria","Pimlico","Hostel",186,"2024-12-01",31,32.96,55.9,19.79,3225.00,114092.58
2400,"Astor Victoria","Pimlico","Hostel",186,"2025-01-01",31,22.39,42.8,9.94,2469.00,57302.45
2400,"Astor Victoria","Pimlico","Hostel",186,"2025-02-01",28,24.54,62.3,15.57,3246.00,81096.72
2400,"Astor Victoria","Pimlico","Hostel",186,"2025-03-01",31,26.10,64.3,17.26,3705.00,99520.40
2400,"Astor Victoria","Pimlico","Hostel",186,"2025-04-01",30,24.69,62.5,15.81,3485.00,88244.50
2400,"Astor Victoria","Pimlico","Hostel",186,"2025-05-01",31,28.03,66.3,18.85,3825.00,108700.78
2400,"Astor Victoria","Pimlico","Hostel",186,"2025-06-01",30,32.23,60.4,19.81,3372.00,110556.85
2400,"Astor Victoria","Pimlico","Hostel",186,"2025-07-01",31,35.20,62.3,22.90,3590.00,132067.52
2400,"Astor Victoria","Pimlico","Hostel",186,"2025-08-01",31,25.06,60.3,15.37,3475.00,88617.71
2400,"Astor Victoria","Pimlico","Hostel",186,"2025-09-01",30,27.52,73.0,20.68,4072.00,115398.12
2400,"Astor Victoria","Pimlico","Hostel",186,"2025-10-01",31,29.39,69.5,20.85,4006.00,120244.38
2400,"Astor Victoria","Pimlico","Hostel",186,"2025-11-01",30,28.56,61.5,18.80,3434.00,104908.34
2400,"Astor Victoria","Pimlico","Hostel",186,"2025-12-01",31,30.72,50.1,16.79,2886.00,96390.26
2400,"Astor Victoria","Pimlico","Hostel",186,"2026-01-01",31,22.49,35.4,8.17,2044.00,47004.89
2400,"Astor Victoria","Pimlico","Hostel",186,"2026-02-01",28,21.58,39.7,8.81,2068.00,45859.84
2400,"Astor Victoria","Pimlico","Hostel",186,"2026-03-01",31,25.82,61.9,16.43,3570.00,94864.39
2400,"Astor Victoria","Pimlico","Hostel",186,"2026-04-01",30,29.84,27.2,9.38,1519.00,52998.57
2400,"Astor Victoria","Pimlico","Hostel",186,"2026-05-01",31,0.00,0.1,0.00,5.00,0.00
2400,"Astor Victoria","Pimlico","Hostel",186,"2026-06-01",30,0.00,0.0,0.00,0.00,0.00
2400,"Astor Victoria","Pimlico","Hostel",186,"2026-07-01",31,0.00,0.0,0.00,0.00,0.00
2400,"Astor Victoria","Pimlico","Hostel",186,"2026-08-01",31,0.00,0.0,0.00,0.00,0.00
2400,"Astor Victoria","Pimlico","Hostel",186,"2026-09-01",30,0.00,0.0,0.00,0.00,0.00
2400,"Astor Victoria","Pimlico","Hostel",186,"2026-10-01",31,0.00,0.0,0.00,0.00,0.00
2400,"Astor Victoria","Pimlico","Hostel",186,"2026-11-01",30,0.00,0.0,0.00,0.00,0.00
2400,"Astor Victoria","Pimlico","Hostel",186,"2026-12-01",31,0.00,0.0,0.00,0.00,0.00
2400,"Astor Victoria","Pimlico","Hostel",186,"2027-01-01",31,0.00,0.0,0.00,0.00,0.00
2400,"Astor Victoria","Pimlico","Hostel",186,"2027-02-01",28,0.00,0.0,0.00,0.00,0.00
2400,"Astor Victoria","Pimlico","Hostel",186,"2027-03-01",31,0.00,0.0,0.00,0.00,0.00
2400,"Astor Victoria","Pimlico","Hostel",186,"2027-04-01",2,0.00,0.0,0.00,0.00,0.00
315429,"Camden Suites","Holloway","Economy",8,"2024-03-01",1,122.26,12.5,15.28,1.00,122.26
315429,"Camden Suites","Holloway","Economy",8,"2024-04-01",30,132.48,26.3,34.65,63.00,8317.00
315429,"Camden Suites","Holloway","Economy",8,"2024-05-01",31,137.44,34.3,47.97,85.00,11896.00
315429,"Camden Suites","Holloway","Economy",8,"2024-06-01",30,161.60,25.8,42.25,62.00,10141.00
315429,"Camden Suites","Holloway","Economy",8,"2024-07-01",31,54.07,29.0,31.54,72.00,7822.38
315429,"Camden Suites","Holloway","Economy",8,"2024-08-01",31,104.77,75.8,80.41,188.00,19942.69
315429,"Camden Suites","Holloway","Economy",8,"2024-09-01",30,112.25,79.2,90.90,190.00,21814.94
315429,"Camden Suites","Holloway","Economy",8,"2024-10-01",31,113.19,87.9,100.38,218.00,24894.07
315429,"Camden Suites","Holloway","Economy",8,"2024-11-01",30,108.18,72.9,83.15,175.00,19956.08
315429,"Camden Suites","Holloway","Economy",8,"2024-12-01",31,119.81,80.6,99.27,200.00,24617.86
315429,"Camden Suites","Holloway","Economy",8,"2025-01-01",31,76.94,35.1,34.41,87.00,8534.64
315429,"Camden Suites","Holloway","Economy",8,"2025-02-01",28,80.92,70.1,58.27,157.00,13052.09
315429,"Camden Suites","Holloway","Economy",8,"2025-03-01",31,91.03,75.0,69.24,186.00,17170.74
315429,"Camden Suites","Holloway","Economy",8,"2025-04-01",30,98.09,73.3,74.42,176.00,17860.94
315429,"Camden Suites","Holloway","Economy",8,"2025-05-01",31,98.54,83.1,83.87,206.00,20800.98
315429,"Camden Suites","Holloway","Economy",8,"2025-06-01",30,116.95,91.7,107.51,220.00,25801.42
315429,"Camden Suites","Holloway","Economy",8,"2025-07-01",31,105.67,88.7,95.55,220.00,23697.11
315429,"Camden Suites","Holloway","Economy",8,"2025-08-01",31,101.61,82.7,84.92,205.00,21060.37
315429,"Camden Suites","Holloway","Economy",8,"2025-09-01",30,113.35,84.2,97.33,202.00,23358.61
315429,"Camden Suites","Holloway","Economy",8,"2025-10-01",31,103.83,83.9,87.96,208.00,21814.22
315429,"Camden Suites","Holloway","Economy",8,"2025-11-01",30,100.50,75.8,80.88,182.00,19412.35
315429,"Camden Suites","Holloway","Economy",8,"2025-12-01",31,123.16,79.8,101.14,198.00,25081.94
315429,"Camden Suites","Holloway","Economy",8,"2026-01-01",31,71.05,65.7,49.23,163.00,12209.10
315429,"Camden Suites","Holloway","Economy",8,"2026-02-01",28,78.64,62.5,52.37,140.00,11731.22
315429,"Camden Suites","Holloway","Economy",8,"2026-03-01",31,80.59,71.8,60.87,178.00,15096.64
315429,"Camden Suites","Holloway","Economy",8,"2026-04-01",30,98.66,35.8,42.66,86.00,10237.96
315429,"Camden Suites","Holloway","Economy",8,"2026-05-01",31,45.18,5.6,8.02,14.00,1987.76
315429,"Camden Suites","Holloway","Economy",8,"2026-06-01",30,60.55,3.8,9.06,9.00,2173.90
315429,"Camden Suites","Holloway","Economy",8,"2026-07-01",31,53.58,15.3,23.37,38.00,5796.16
315429,"Camden Suites","Holloway","Economy",8,"2026-08-01",31,14.83,2.0,2.32,5.00,574.84
315429,"Camden Suites","Holloway","Economy",8,"2026-09-01",30,0.00,0.0,0.00,0.00,0.00
315429,"Camden Suites","Holloway","Economy",8,"2026-10-01",31,0.00,0.0,0.00,0.00,0.00
315429,"Camden Suites","Holloway","Economy",8,"2026-11-01",30,25.68,2.1,3.21,5.00,770.39
315429,"Camden Suites","Holloway","Economy",8,"2026-12-01",31,0.00,0.0,0.00,0.00,0.00
315429,"Camden Suites","Holloway","Economy",8,"2027-01-01",31,0.00,0.8,0.00,2.00,0.00
315429,"Camden Suites","Holloway","Economy",8,"2027-02-01",28,0.00,0.0,0.00,0.00,0.00
315429,"Camden Suites","Holloway","Economy",8,"2027-03-01",31,0.00,0.0,0.00,0.00,0.00
315429,"Camden Suites","Holloway","Economy",8,"2027-04-01",2,0.00,0.0,0.00,0.00,0.00
315430,"City Rooms","Whitechapel","Economy",13,"2024-03-01",1,58.72,61.5,36.13,8.00,469.75
315430,"City Rooms","Whitechapel","Economy",13,"2024-04-01",30,92.74,77.2,72.51,301.00,28278.00
315430,"City Rooms","Whitechapel","Economy",13,"2024-05-01",31,102.90,79.7,82.88,321.00,33400.00
315430,"City Rooms","Whitechapel","Economy",13,"2024-06-01",30,101.31,87.4,91.32,341.00,35614.00
315430,"City Rooms","Whitechapel","Economy",13,"2024-07-01",31,35.51,16.6,14.47,67.00,5832.56
315430,"City Rooms","Whitechapel","Economy",13,"2024-08-01",31,85.80,71.7,61.65,289.00,24846.85
315430,"City Rooms","Whitechapel","Economy",13,"2024-09-01",30,95.85,80.0,77.42,312.00,30195.31
315430,"City Rooms","Whitechapel","Economy",13,"2024-10-01",31,97.62,80.6,79.00,325.00,31837.22
315430,"City Rooms","Whitechapel","Economy",13,"2024-11-01",30,102.34,84.1,88.19,328.00,34392.80
315430,"City Rooms","Whitechapel","Economy",13,"2024-12-01",31,105.68,87.1,93.10,351.00,37518.43
315430,"City Rooms","Whitechapel","Economy",13,"2025-01-01",31,74.05,59.3,43.75,239.00,17632.72
315430,"City Rooms","Whitechapel","Economy",13,"2025-02-01",28,88.53,69.5,59.92,253.00,21810.61
315430,"City Rooms","Whitechapel","Economy",13,"2025-03-01",31,89.31,75.9,68.33,306.00,27538.40
315430,"City Rooms","Whitechapel","Economy",13,"2025-04-01",30,80.89,76.2,62.58,297.00,24407.02
315430,"City Rooms","Whitechapel","Economy",13,"2025-05-01",31,92.67,79.7,74.64,321.00,30079.19
315430,"City Rooms","Whitechapel","Economy",13,"2025-06-01",30,104.21,79.7,85.57,311.00,33372.92
315430,"City Rooms","Whitechapel","Economy",13,"2025-07-01",31,95.95,87.6,84.74,353.00,34150.14
315430,"City Rooms","Whitechapel","Economy",13,"2025-08-01",31,81.13,71.7,59.61,289.00,24023.40
315430,"City Rooms","Whitechapel","Economy",13,"2025-09-01",30,100.30,84.9,87.58,331.00,34155.17
315430,"City Rooms","Whitechapel","Economy",13,"2025-10-01",31,99.53,84.9,86.29,342.00,34914.70
315430,"City Rooms","Whitechapel","Economy",13,"2025-11-01",30,93.27,87.9,81.40,343.00,31999.40
315430,"City Rooms","Whitechapel","Economy",13,"2025-12-01",31,97.29,93.1,90.41,375.00,36435.64
315430,"City Rooms","Whitechapel","Economy",13,"2026-01-01",31,62.30,72.2,45.31,291.00,18260.88
315430,"City Rooms","Whitechapel","Economy",13,"2026-02-01",28,61.58,87.1,53.84,317.00,19599.25
315430,"City Rooms","Whitechapel","Economy",13,"2026-03-01",31,83.33,79.7,65.99,321.00,26594.48
315430,"City Rooms","Whitechapel","Economy",13,"2026-04-01",30,78.94,24.9,21.73,97.00,8691.09
315430,"City Rooms","Whitechapel","Economy",13,"2026-05-01",31,15.07,1.0,1.16,4.00,467.12
315430,"City Rooms","Whitechapel","Economy",13,"2026-06-01",30,0.00,0.0,0.00,0.00,0.00
315430,"City Rooms","Whitechapel","Economy",13,"2026-07-01",31,52.36,4.0,6.62,16.00,2666.29
315430,"City Rooms","Whitechapel","Economy",13,"2026-08-01",31,24.69,3.5,2.50,14.00,1008.02
315430,"City Rooms","Whitechapel","Economy",13,"2026-09-01",30,28.57,1.8,2.20,7.00,856.96
315430,"City Rooms","Whitechapel","Economy",13,"2026-10-01",31,0.00,0.0,0.00,0.00,0.00
315430,"City Rooms","Whitechapel","Economy",13,"2026-11-01",30,20.74,2.6,1.77,10.00,689.94
315430,"City Rooms","Whitechapel","Economy",13,"2026-12-01",31,20.04,3.5,2.78,14.00,1119.96
315430,"City Rooms","Whitechapel","Economy",13,"2027-01-01",31,10.06,1.0,0.77,4.00,312.00
315430,"City Rooms","Whitechapel","Economy",13,"2027-02-01",28,0.00,0.0,0.00,0.00,0.00
315430,"City Rooms","Whitechapel","Economy",13,"2027-03-01",31,0.00,0.0,0.00,0.00,0.00
315430,"City Rooms","Whitechapel","Economy",13,"2027-04-01",2,0.00,0.0,0.00,0.00,0.00
315435,"Citygate","Stepney","Midscale",32,"2024-03-01",1,51.87,50.0,25.94,16.00,829.94
315435,"Citygate","Stepney","Midscale",32,"2024-04-01",30,65.43,63.4,42.27,609.00,40575.00
315435,"Citygate","Stepney","Midscale",32,"2024-05-01",31,71.85,81.6,59.36,809.00,58888.00
315435,"Citygate","Stepney","Midscale",32,"2024-06-01",30,76.98,77.4,60.20,743.00,57791.00
315435,"Citygate","Stepney","Midscale",32,"2024-07-01",31,20.39,11.8,7.17,117.00,7874.15
315435,"Citygate","Stepney","Midscale",32,"2024-08-01",31,67.92,61.8,39.87,613.00,43260.70
315435,"Citygate","Stepney","Midscale",32,"2024-09-01",30,68.45,76.7,49.07,736.00,51524.47
315435,"Citygate","Stepney","Midscale",32,"2024-10-01",31,67.97,80.9,50.90,803.00,55225.19
315435,"Citygate","Stepney","Midscale",32,"2024-11-01",30,67.81,85.7,54.10,823.00,56804.77
315435,"Citygate","Stepney","Midscale",32,"2024-12-01",31,77.18,88.9,64.21,882.00,69670.28
315435,"Citygate","Stepney","Midscale",32,"2025-01-01",31,48.08,51.1,23.16,507.00,25126.43
315435,"Citygate","Stepney","Midscale",32,"2025-02-01",28,51.08,73.4,34.99,658.00,34288.03
315435,"Citygate","Stepney","Midscale",32,"2025-03-01",31,51.10,78.2,37.32,776.00,40490.99
315435,"Citygate","Stepney","Midscale",32,"2025-04-01",30,54.26,71.6,36.03,687.00,37835.26
315435,"Citygate","Stepney","Midscale",32,"2025-05-01",31,66.62,76.0,46.92,754.00,50905.75
315435,"Citygate","Stepney","Midscale",32,"2025-06-01",30,79.84,83.4,61.45,801.00,64624.68
315435,"Citygate","Stepney","Midscale",32,"2025-07-01",31,85.89,86.0,72.60,853.00,74197.09
315435,"Citygate","Stepney","Midscale",32,"2025-08-01",31,70.21,79.6,56.51,790.00,56785.16
315435,"Citygate","Stepney","Midscale",32,"2025-09-01",30,82.03,81.7,67.97,784.00,65253.80
315435,"Citygate","Stepney","Midscale",32,"2025-10-01",31,80.07,88.3,69.90,876.00,70670.12
315435,"Citygate","Stepney","Midscale",32,"2025-11-01",30,84.69,84.9,73.66,815.00,70711.16
315435,"Citygate","Stepney","Midscale",32,"2025-12-01",31,85.17,79.8,70.70,792.00,70134.31
315435,"Citygate","Stepney","Midscale",32,"2026-01-01",31,57.32,56.7,32.26,562.00,31998.31
315435,"Citygate","Stepney","Midscale",32,"2026-02-01",28,50.16,73.8,37.35,661.00,33462.94
315435,"Citygate","Stepney","Midscale",32,"2026-03-01",31,55.54,71.8,40.40,712.00,40077.86
315435,"Citygate","Stepney","Midscale",32,"2026-04-01",30,81.06,24.6,19.48,236.00,18574.58
315435,"Citygate","Stepney","Midscale",32,"2026-05-01",31,89.23,8.0,8.51,79.00,8441.94
315435,"Citygate","Stepney","Midscale",32,"2026-06-01",30,132.86,3.9,5.98,37.00,5745.29
315435,"Citygate","Stepney","Midscale",32,"2026-07-01",31,117.20,10.6,14.57,105.00,14457.32
315435,"Citygate","Stepney","Midscale",32,"2026-08-01",31,66.13,8.1,12.32,80.00,12218.76
315435,"Citygate","Stepney","Midscale",32,"2026-09-01",30,3.77,0.2,0.24,2.00,226.28
315435,"Citygate","Stepney","Midscale",32,"2026-10-01",31,0.00,0.0,0.00,0.00,0.00
315435,"Citygate","Stepney","Midscale",32,"2026-11-01",30,0.00,0.0,0.00,0.00,0.00
315435,"Citygate","Stepney","Midscale",32,"2026-12-01",31,0.00,0.0,0.00,0.00,0.00
315435,"Citygate","Stepney","Midscale",32,"2027-01-01",31,0.00,0.0,0.00,0.00,0.00
315435,"Citygate","Stepney","Midscale",32,"2027-02-01",28,0.00,0.0,0.00,0.00,0.00
315435,"Citygate","Stepney","Midscale",32,"2027-03-01",31,0.00,0.0,0.00,0.00,0.00
315435,"Citygate","Stepney","Midscale",32,"2027-04-01",2,0.00,0.0,0.00,0.00,0.00
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2024-03-01",1,0.00,0.0,0.00,0.00,0.00
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2024-04-01",30,0.00,0.0,0.00,0.00,0.00
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2024-05-01",31,0.00,0.0,0.00,0.00,0.00
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2024-06-01",30,0.00,0.0,0.00,0.00,0.00
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2024-07-01",31,74.42,30.6,36.44,608.00,77938.91
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2024-08-01",31,120.95,84.2,95.12,1671.00,203455.24
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2024-09-01",30,115.92,84.4,91.90,1621.00,190243.03
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2024-10-01",31,127.40,80.5,96.30,1597.00,205992.96
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2024-11-01",30,127.21,79.4,97.07,1524.00,199665.17
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2024-12-01",31,149.42,78.7,114.93,1561.00,242265.66
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2025-01-01",31,86.02,53.8,45.96,1068.00,96892.44
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2025-02-01",28,89.05,61.0,53.10,1094.00,101095.66
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2025-03-01",31,93.82,68.8,62.71,1364.00,132191.65
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2025-04-01",30,108.53,75.7,79.53,1453.00,162243.06
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2025-05-01",31,116.51,81.2,90.17,1611.00,190078.94
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2025-06-01",30,143.68,81.7,113.34,1568.00,231211.04
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2025-07-01",31,155.67,83.5,124.51,1656.00,262470.12
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2025-08-01",31,127.03,74.3,90.59,1474.00,190961.05
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2025-09-01",30,140.40,80.1,108.39,1538.00,221112.54
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2025-10-01",31,136.88,78.4,102.88,1556.00,216863.58
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2025-11-01",30,130.98,81.0,102.46,1556.00,209017.22
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2025-12-01",31,155.63,77.1,117.90,1529.00,248528.69
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2026-01-01",31,86.72,43.2,37.73,858.00,79540.51
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2026-02-01",28,77.54,56.4,42.79,1010.00,81469.25
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2026-03-01",31,83.17,66.0,53.30,1310.00,112593.14
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2026-04-01",30,113.29,51.3,54.42,984.00,112569.35
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2026-05-01",31,149.34,9.2,14.99,182.00,31979.06
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2026-06-01",30,179.89,9.1,16.59,174.00,33841.43
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2026-07-01",31,152.22,6.6,11.92,130.00,25133.53
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2026-08-01",31,12.79,0.3,0.83,5.00,956.88
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2026-09-01",30,0.00,0.2,0.00,3.00,0.00
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2026-10-01",31,0.00,0.0,0.00,0.00,0.00
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2026-11-01",30,0.00,0.0,0.00,0.00,0.00
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2026-12-01",31,0.00,0.0,0.00,0.00,0.00
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2027-01-01",31,0.00,0.0,0.00,0.00,0.00
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2027-02-01",28,0.00,0.0,0.00,0.00,0.00
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2027-03-01",31,0.00,0.0,0.00,0.00,0.00
315473,"Elysee Hyde Park","Paddington","Midscale",64,"2027-04-01",2,0.00,0.0,0.00,0.00,0.00
318299,"Haringey Hotel","Harringay","Midscale",29,"2025-07-01",1,122.00,3.4,122.00,1.00,122.00
318299,"Haringey Hotel","Harringay","Midscale",29,"2025-08-01",30,59.99,15.3,50.36,133.00,9245.53
318299,"Haringey Hotel","Harringay","Midscale",29,"2025-09-01",30,70.05,37.7,41.40,328.00,23862.16
318299,"Haringey Hotel","Harringay","Midscale",29,"2025-10-01",31,56.82,54.7,36.66,492.00,30105.72
318299,"Haringey Hotel","Harringay","Midscale",29,"2025-11-01",30,54.06,63.7,36.41,554.00,32558.66
318299,"Haringey Hotel","Harringay","Midscale",29,"2025-12-01",31,53.47,58.6,34.85,527.00,31329.17
318299,"Haringey Hotel","Harringay","Midscale",29,"2026-01-01",31,43.73,20.2,9.90,182.00,8900.51
318299,"Haringey Hotel","Harringay","Midscale",29,"2026-02-01",28,64.94,29.2,19.14,237.00,15540.98
318299,"Haringey Hotel","Harringay","Midscale",29,"2026-03-01",31,53.65,50.9,25.13,458.00,22587.78
318299,"Haringey Hotel","Harringay","Midscale",29,"2026-04-01",30,79.32,19.9,17.19,173.00,14956.98
318299,"Haringey Hotel","Harringay","Midscale",29,"2026-05-01",31,44.87,1.7,1.84,15.00,1653.14
318299,"Haringey Hotel","Harringay","Midscale",29,"2026-06-01",30,23.46,0.6,1.09,5.00,950.05
318299,"Haringey Hotel","Harringay","Midscale",29,"2026-07-01",31,81.82,16.8,25.22,151.00,22673.64
318299,"Haringey Hotel","Harringay","Midscale",29,"2026-08-01",31,0.00,0.0,0.00,0.00,0.00
318299,"Haringey Hotel","Harringay","Midscale",29,"2026-09-01",30,15.37,0.2,0.53,2.00,461.04
318299,"Haringey Hotel","Harringay","Midscale",29,"2026-10-01",31,0.00,0.0,0.00,0.00,0.00
318299,"Haringey Hotel","Harringay","Midscale",29,"2026-11-01",30,0.00,0.0,0.00,0.00,0.00
318299,"Haringey Hotel","Harringay","Midscale",29,"2026-12-01",31,0.00,0.0,0.00,0.00,0.00
318299,"Haringey Hotel","Harringay","Midscale",29,"2027-01-01",31,0.00,0.0,0.00,0.00,0.00
318299,"Haringey Hotel","Harringay","Midscale",29,"2027-02-01",28,0.00,0.0,0.00,0.00,0.00
318299,"Haringey Hotel","Harringay","Midscale",29,"2027-03-01",31,0.00,0.0,0.00,0.00,0.00
318299,"Haringey Hotel","Harringay","Midscale",29,"2027-04-01",2,0.00,0.0,0.00,0.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2024-03-01",1,0.00,45.0,0.00,9.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2024-04-01",30,0.00,5.8,0.00,35.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2024-05-01",31,0.00,0.0,0.00,0.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2024-06-01",30,0.00,42.0,0.00,252.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2024-07-01",31,0.00,62.7,0.00,389.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2024-08-01",31,0.00,71.8,0.00,445.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2024-09-01",30,0.00,71.8,0.00,431.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2024-10-01",31,0.00,75.0,0.00,465.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2024-11-01",30,0.00,67.3,0.00,404.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2024-12-01",31,0.00,68.9,0.00,427.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2025-01-01",31,0.00,66.6,0.00,413.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2025-02-01",28,0.00,71.1,0.00,398.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2025-03-01",31,0.00,77.9,0.00,483.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2025-04-01",30,0.00,8.0,0.00,48.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2025-05-01",31,0.00,18.4,0.00,114.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2025-06-01",30,0.00,49.7,0.00,298.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2025-07-01",31,0.00,15.3,0.00,95.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2025-08-01",31,0.00,31.6,0.00,196.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2025-09-01",30,0.00,66.0,0.00,396.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2025-10-01",31,0.00,66.8,0.00,414.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2025-11-01",30,0.00,79.7,0.00,478.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2025-12-01",31,0.00,76.8,0.00,476.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2026-01-01",31,99.10,81.9,78.86,508.00,49635.06
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2026-02-01",28,101.83,84.8,96.39,475.00,48580.56
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2026-03-01",31,108.96,81.3,98.38,504.00,54895.69
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2026-04-01",30,136.64,49.8,75.15,299.00,40713.17
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2026-05-01",31,185.09,9.0,21.97,56.00,12259.63
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2026-06-01",30,214.94,14.3,37.94,86.00,20488.55
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2026-07-01",31,200.75,8.1,23.61,50.00,13173.64
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2026-08-01",31,168.89,6.8,15.46,42.00,8628.47
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2026-09-01",30,41.72,1.5,3.70,9.00,1999.84
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2026-10-01",31,32.13,0.6,1.78,4.00,995.90
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2026-11-01",30,0.00,0.0,0.00,0.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2026-12-01",31,36.06,0.6,2.00,4.00,1117.73
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2027-01-01",31,0.00,0.0,0.00,0.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2027-02-01",28,33.11,1.4,1.84,8.00,927.11
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2027-03-01",31,0.00,0.0,0.00,0.00,0.00
318314,"Hyde Park Green Hotel","Bayswater","Midscale",20,"2027-04-01",2,0.00,0.0,0.00,0.00,0.00
